Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
-0.064319566,-0.18835863,-0.018388446,-0.0026430602,0.12748365,0.06782159,0.010759387,-0.29249105,0.27453724,0.03136177,-0.17418118,-0.13644095,-0.0070088184,-0.8511653,-0.33167818,0.23352809,-0.02963418,-0.27866188,-2.5528793,-4.0265765,-0.78012127,0.047989443,0.060976237
-0.23716782,0.040426508,0.029719928,-0.009504777,-0.10347295,0.086686246,0.006268647,-0.050978743,-0.11720765,0.031114785,0.11795027,-0.10483296,0.03891508,0.39293417,0.1972662,0.15890367,-0.4237603,-0.11706223,6.584203,0.53479373,-0.5206122,-0.020603295,-0.049638778
0.14793277,-0.07962845,0.0058644605,-0.003147942,0.22685778,0.0697828,0.013966944,-0.5495886,-0.10324827,-0.20150886,0.05419008,-0.23573922,0.006789216,-1.1204113,-0.26061487,0.06961679,-0.31183845,-0.13677034,-5.8480587,-0.033363037,-0.56719285,-0.0040194867,0.040540144
-0.037858836,0.045407604,0.0045115477,-0.0015232712,0.09705546,-0.56845003,-0.09389949,-0.36287975,0.25091234,-0.109303065,0.07198857,-0.14820841,-0.012232918,-0.6704756,0.09536564,-0.15164973,-0.27770332,-0.46827558,-2.6115487,-3.500669,-0.21979131,-0.008790309,0.04190064
0.03918987,-0.28838527,0.00044913637,-0.002546954,0.26647675,0.07452078,0.008049799,-0.45077947,0.1551,-0.09536023,0.06698429,-0.1434216,-0.008634083,-0.799062,-0.2648261,-0.04759362,-0.22390524,0.022168323,-2.5665412,-3.7350852,-0.49031135,-0.02556232,0.056159265
-0.20686817,-0.27036428,-0.061010793,-0.0018767939,-0.098443225,0.044655524,0.0056193387,-0.031136245,-0.13063498,0.006766663,-0.21483532,0.09181582,0.044312797,0.19932297,0.09418261,0.14442058,0.10112802,-0.027528688,-5.3700213,-3.269601,-0.23674649,0.048757456,-0.028637374
-0.0869101,-0.14211641,-0.058655158,0.0066393763,-0.006177189,0.103020325,0.02281489,0.32343933,0.1744594,0.021850081,0.051731586,0.14557582,-0.020972064,-0.2611094,0.22568595,0.63633746,-0.2507229,-0.19727671,-2.4102693,-4.519558,0.20966943,0.064736,0.1047854
-0.016264055,0.011833487,-0.00029514194,-0.00056598673,0.041688487,-0.49549025,-0.21959853,-0.32433486,0.22205973,-0.05248249,-0.19952846,0.066244684,0.016244214,-0.41464344,0.0811487,-0.16312535,-0.36971024,-0.53784394,-4.990826,-2.8005848,-0.3289817,-0.0061658435,0.054158565
0.09046145,-0.10064844,0.002466157,-0.002653967,0.30203336,0.07754795,0.00821813,-0.20110634,-0.03503866,-0.10342829,0.07077919,-0.16832379,0.0022795978,-0.962736,-0.14134668,-0.007735088,0.24387407,-0.019464051,-2.5357413,-4.044852,0.074075356,-0.044092968,0.010021957
-0.123471,-0.37004563,-0.028416898,7.710853e-05,0.12850001,0.060995802,0.014514159,0.03876112,-0.18360001,-0.09491524,-0.29771364,0.055478062,-0.0018370757,-0.21816732,0.07031655,-0.13498951,0.13725993,-0.1968715,-5.2665,-3.1290407,-0.094992906,0.026561113,0.09229396
0.058968775,0.14382595,0.00048376073,-0.00066864066,-0.003702044,0.06348055,0.014341919,-0.03706363,-0.034159273,0.037669055,-0.31854373,0.0699829,0.004968374,-0.7822514,0.11977978,-0.479083,-0.21282123,-0.4071128,5.6097674,4.435611,-0.1650149,-0.008554116,0.056391228
0.103605576,-0.007947844,-0.04206907,-0.00012555471,0.009742733,0.09222135,0.013939317,0.19755954,-0.08244972,0.03570278,0.10899187,-0.09178793,0.017762838,-0.52185494,0.19920059,-0.09077231,-0.32478476,-0.32408375,-2.4976656,-4.3661127,-0.4811488,0.0574959,0.06739117
-0.0134825725,0.047629617,-0.0007668247,0.011030327,-0.08285583,0.057734326,0.012221094,-0.06448924,0.06390069,0.011556844,0.060362436,0.07384922,-0.060061548,-0.41539046,0.16141823,0.11191319,-0.17627515,-0.28823283,-5.282657,-3.1613564,-0.040363856,-0.010106883,0.0044083563
-0.15988584,0.091636136,0.015097858,-0.0068670786,0.30058685,0.08375411,0.022608416,0.0016846834,-0.059098113,0.03674482,0.052574474,0.02951806,-0.061473213,0.2605282,0.10609227,0.29815587,-0.115748,0.062674664,5.240511,3.6323776,-0.06452002,-0.033522815,-0.07876373
-0.17266102,-0.07051416,0.012630421,-0.002144148,-0.110549025,0.10109581,0.02282729,-0.05358354,0.15393376,-0.0035855372,0.13568182,0.1815605,-0.021193251,0.30121738,0.21794322,0.27919653,0.35829416,-0.24018027,-2.3525019,-4.531026,0.22818501,0.008562174,0.018542642
0.01639931,-0.056016702,-0.084574886,-0.0010232013,0.10103398,0.097092405,0.023525618,0.31782517,0.12469577,0.03102175,0.08478612,0.101500966,-0.01653732,0.20404646,0.14095566,0.2080926,-0.20027535,-0.40615803,5.074868,3.7854345,0.3921434,0.063218914,0.09370227
-0.1220544,-0.07529488,0.0015545698,-0.0023575416,0.045713592,-0.61661816,-0.23668647,-0.33334717,-0.110158764,0.008530373,-0.18572767,0.16178502,-0.02492665,-0.73597986,0.0985408,-0.53406686,-0.37372366,-0.61024064,-2.584074,-3.5162506,0.25375193,-0.065492675,-0.03213469
0.13119797,0.011811274,0.005501653,-0.0033249082,0.14982751,0.101097375,0.01497669,-0.27313846,-0.032425966,-0.1108315,0.14314957,0.2078096,-0.00025841128,-0.8677933,-0.38650963,-0.14045747,0.25066638,-0.38120112,-6.159417,0.18387225,-0.4012849,-0.01997659,0.047499508
-0.18365614,-0.13989931,0.0069476767,-0.0018943624,-0.094583526,-0.557937,-0.084473975,-0.023957938,-0.19748244,-0.14411072,0.04017569,-0.22013478,0.00971901,-0.7341659,0.14305426,-0.4402564,-0.15410079,-0.36375713,-2.6097898,-3.3530014,-0.0035212478,0.0036977408,0.06688436
0.1280176,0.01414275,0.014057764,-0.005414122,-0.13306566,0.055767305,0.0025525955,-0.012247571,-0.020531546,-0.0236336,-0.15583643,-0.16652468,0.0631219,0.24662468,0.15110259,-0.17534582,-0.25850382,-0.07663901,-5.1394496,-3.1477876,-0.007626295,-0.013511274,-0.021107187
-0.17983566,0.77701986,0.007334019,0.041085042,-0.08245005,0.07943724,0.010349382,-0.13064586,-0.074447155,0.028195208,0.13027753,-0.15633838,-0.03302881,0.47812334,-0.32324976,0.10436063,0.078168266,-0.36215174,-2.307152,-4.6269755,-0.13845734,-0.050590575,0.016041264
-0.07405748,0.04790655,0.0032330013,0.036542315,-0.07250249,0.06252594,0.010371646,-0.24168946,0.17453222,0.12572876,-0.2647645,-0.24287513,-0.03794071,-1.4531568,-0.41019097,-0.051411264,-0.24399392,-0.50841266,-5.730711,-0.19888677,0.03237327,-0.054391395,0.06491192
0.12166341,0.050308455,0.011382109,-0.0012675303,-0.09914927,0.06608568,0.009128341,0.07304043,-0.18040624,0.0367391,-0.28393075,-0.00014040756,-0.022577843,0.24009296,0.14493242,0.33329317,-0.18011281,0.21113512,5.3528824,3.5954354,-0.063229226,-0.03452742,0.011455544
0.044997234,-0.016102381,0.0027803876,-0.001421757,0.19188872,0.06317711,0.00802895,-0.027830835,0.14358863,-0.06589179,0.051111408,-0.08811302,-0.0003164872,-0.72924894,0.10973404,0.019604312,-0.19806477,-0.23557399,-5.2568617,-3.021323,-0.46275267,0.07225908,0.07359432
-0.15252073,-0.083499014,-0.089202456,-0.0009477035,-0.09699595,0.058094796,0.00066259,0.20495455,-0.1365886,-0.2795636,0.0365473,-0.06425817,0.0162486,0.1853535,0.13172618,-0.37220997,0.27461228,0.20646964,-5.3562117,-3.441467,0.2161847,0.009955109,-0.013927357
0.0415052,-0.028436247,0.006965695,-0.001868531,-0.10280535,0.05152303,0.009633855,-0.05376149,-0.1734958,-0.18220092,0.02657267,-0.009522684,0.03272939,-0.47056326,-0.22324319,-0.41383812,-0.5014155,0.17307578,-5.1141386,-2.7457244,-0.049312927,-0.031639464,0.07927007
0.16810597,-0.043925133,-0.03642705,-0.0024630858,-0.1888387,0.062914744,0.009218559,-0.065358415,-0.04360479,-0.084882244,0.059735492,-0.0813614,0.015020541,-0.8693891,-0.23501371,-0.32027,0.3213468,-0.1706904,-2.5606635,-3.7314487,-0.28066307,0.09018648,0.020607691
-0.20316339,-0.4866141,0.015073299,-0.0024034805,-0.1630066,-0.32966492,-0.11237411,0.33302355,-0.03408392,-0.24740635,0.047500346,-0.0063352464,0.025116038,0.2531053,-0.28166094,-0.44631538,0.072030045,0.37145233,-1.0342331,5.893722,0.18329243,-0.022567943,0.031006172
0.086784065,-0.52684784,-0.046312585,0.010999603,-0.012265219,0.10360944,0.018080039,-0.20135292,-0.041989043,0.031416435,0.069005765,0.08538164,-0.0014670398,-0.42039827,0.13910067,0.48850915,0.041060463,-0.30911255,-2.4267194,-4.5999603,-0.25838935,0.005657877,0.05192031
0.045353863,-0.2143714,0.013096619,-0.0032048202,0.11949022,-0.5966565,-0.07621231,0.18852042,-0.16820513,0.09272739,0.039780736,-0.03621605,0.015795324,0.23855613,-0.18529843,0.125726,-0.4794997,0.14761858,-2.4277961,-4.0681176,-0.048263267,-0.024194842,-0.000763589
0.14624879,-0.13758323,-0.03182452,-0.001924699,0.17052619,-0.46418023,-0.012290282,-0.15038906,-0.13663785,-0.094526514,0.044326738,-0.12976053,-0.0017445337,-0.7214485,-0.082297996,-0.25100577,0.0493497,0.020177891,-2.5921278,-3.753844,-0.6742532,0.017609686,0.04153123
0.089615986,-0.099201515,-0.0018778386,-0.0029681015,0.10371027,0.07127407,0.006968556,-0.12968546,-0.06725514,0.07551271,-0.38656604,-0.21688266,0.0034206617,-0.5355256,-0.31419906,-0.18738376,-0.018489465,-0.4912059,-2.5724323,-3.8982515,-0.36343887,-0.017739687,0.057544086
0.13247867,0.3712639,0.008892645,0.013348387,-0.123519264,0.1072654,0.014854597,-0.054504547,0.010372117,0.034950122,0.08936917,-0.14771187,0.06399716,-2.11653,0.21240976,-0.11374575,-0.3317789,-0.22695236,-1.813681,0.67408067,0.33382374,-0.026295342,-0.009887227
0.114098586,0.009697726,-0.07715424,-0.0026343665,-0.08101935,0.06965787,0.006118966,0.3649694,0.0040316195,0.05293023,0.056194916,-0.042851727,0.024423165,0.26000232,-0.18396516,0.15913874,0.46877035,0.39917356,5.0839143,3.5442011,-0.25717023,0.043106534,0.0109253265
0.0301913,0.10403142,0.000895281,0.015014152,0.18595809,0.068787135,0.021234386,0.028237848,0.06492545,0.030803975,0.03721684,0.074358754,-0.04444435,-1.2830791,0.07592465,0.17881301,0.010258239,-0.27479768,-5.200238,-3.168149,-0.29787433,-0.07649872,0.035879564
0.09772753,-0.12612864,0.011947876,-0.0019414105,-0.094791286,0.049282294,-0.00021297915,0.34434423,-0.019844688,0.037195377,0.050866257,-0.12605362,0.007974966,0.25638196,-0.2528429,-0.13115938,-0.15003201,0.26119852,5.1824384,3.622218,-0.12794827,-0.013254455,0.005907497
-0.042729713,-0.093294755,0.019495565,-0.0032650803,0.4492813,0.096323326,0.015087596,0.0033187983,-0.057348114,0.036161646,0.11999555,0.09368268,-0.03279223,0.35004905,-0.23898433,0.2721664,-0.24996616,-0.21696247,6.3156624,0.51632667,0.2699928,-0.002111045,-0.06281673
0.028011937,-0.03215255,0.0033552554,-0.00514264,0.038579315,-0.6855656,-0.06765361,-0.23117611,0.093189046,0.027955567,-0.30190238,-0.15865593,0.03703695,0.29114786,0.096140824,0.05615706,-0.46975657,-0.60546434,-2.5238585,-4.112407,-0.32785463,-0.023866527,0.03008229
-0.011653791,0.18033202,0.015155726,7.494842e-05,-0.10173965,0.0920121,0.009451859,0.28982806,-0.14234184,0.08300697,0.093247145,-0.004322525,0.05657553,0.36889696,-0.32048756,-0.018053487,0.04657729,0.21199936,6.2733455,0.6450846,0.04264223,0.0114166,0.009751876
-0.080104135,-0.18465437,-0.022884548,-0.001665768,-0.11471872,0.046552047,0.0013424316,-0.092303425,0.18220678,-0.12257376,0.038509693,-0.05934719,0.004746304,-0.2574648,-0.24622397,-0.4489705,-0.21913253,-0.16607839,-5.0149508,-3.025824,-0.13035925,0.063861266,0.08045429
-0.07415519,-0.0648062,-0.025969436,-0.0029998077,0.20757286,0.071753114,0.015513531,-0.20494422,0.2236214,0.045558173,-0.35564288,0.018455286,0.0511002,-0.9990941,-0.3323955,0.03308423,0.1209808,-0.4103614,-2.5514426,-3.9213707,0.16361672,0.06636748,-0.018628351
-0.070475295,0.12753493,0.008862472,-0.0012767338,0.033517882,0.06649186,0.015935104,-0.060664102,0.2009385,0.02600347,-0.29396287,0.11448584,-0.033135414,0.13212644,0.123876974,-0.7280382,0.13493918,-0.40065703,-5.1723275,-3.295807,-0.11086891,-0.0024119911,0.062217657
-0.2385498,-0.022822548,0.017653195,-0.0053035575,-0.08625286,0.12837833,0.018192563,-0.2030773,-0.22585729,0.03902982,0.1233374,0.22386369,0.03926334,0.53405845,-0.5738575,0.036297604,-0.5204379,-0.6824399,-1.7348964,0.4391256,-0.73470527,-0.009096769,0.06967335
0.021653838,-0.032562673,0.01874742,-0.007397934,0.1876931,0.06988984,0.008425961,0.17768675,-0.12565607,-0.0019833134,0.041366477,-0.0051210863,-0.07217049,0.27979863,-0.17528546,-0.09684162,-0.029054156,0.1203539,-5.344096,-3.3204048,-0.18011354,-0.047676653,0.00035411512
-0.04662244,-0.15863705,0.00019707647,-0.0015452006,0.09274905,0.08901431,0.014840173,-0.018087253,0.23879635,-0.13890494,0.13738787,-0.12890387,0.0012988257,-0.81608796,0.15513097,-0.28608537,0.23624656,-0.35083053,-2.542499,-4.0459795,-0.3306147,-0.026295837,0.077737175
0.12053546,-0.18909688,0.010381731,-0.0025883047,-0.09410555,0.08137744,0.015604331,0.22564644,-0.032677475,0.086479485,0.08755666,0.24772997,0.017144337,-1.0118744,0.17325099,-0.105009116,0.24162757,-0.3165298,-2.5046535,-4.2184796,0.38120544,-0.12900071,0.095520124
-0.18186098,0.19523183,0.009900408,-0.0012040809,0.31537977,0.14981163,0.027508736,-0.13440323,-0.24336693,0.22859693,0.08337622,-0.31870225,0.010823143,-0.93869317,0.15822172,-0.6111771,-0.25609922,-0.104546644,-1.8307604,0.79826975,0.15811743,0.018601824,0.050172083
0.061130878,-0.06902941,0.0035279063,1.0381336e-07,-0.056115635,0.05010018,0.0034880163,-0.036947086,0.17800386,-0.056335736,-0.20360425,-0.07165611,0.0010727751,-0.35119236,0.07302188,-0.24916318,0.075079136,0.2231175,-5.1524305,-2.9125667,-0.7228746,-0.034247782,-0.040302206
0.108658694,-0.028570876,0.013201695,-0.007705283,-0.17039457,-0.5020553,-0.019424334,-0.10222569,-0.07348254,-0.018897355,0.035700165,-0.19843186,0.035967745,0.22863156,-0.23640923,-0.121903405,-0.09693411,-0.20944388,-5.1039257,-3.0054266,0.024506973,-0.013265038,0.043040417
-0.10162973,-0.31038564,0.030651247,-0.0029369658,0.16707894,0.09319789,0.01583063,0.034191452,0.17764841,-0.09631878,-0.4608526,-0.042677015,0.030408964,0.3035288,0.15045527,-0.2709408,0.21488208,0.27720585,-6.376816,0.47344264,-0.120931156,-0.10165039,0.088709846
0.036492553,-0.12053785,0.0035953461,-0.002380673,0.14005668,0.048803892,0.00867658,-0.5790422,0.18271014,-0.10057154,0.0576013,-0.14257856,-0.0009970136,-0.7861777,-0.267593,0.084178604,-0.23567387,-0.3886325,-5.0696254,-2.879144,0.06631909,-0.01216157,0.058284685
-0.060979765,0.06599815,0.0046019335,-0.0026699475,0.12836912,0.04955284,0.00913076,-0.47064337,0.21178019,-0.0703525,-0.26971334,-0.17328669,-0.0010595447,-0.771618,-0.22793151,0.13923514,0.031803768,-0.34540805,-5.065841,-2.6651754,-0.5801462,0.00027026515,0.0534767
-0.12569909,0.10999483,0.020006202,-0.00254582,0.08685635,0.08867346,0.016776714,-0.009046906,-0.1300315,0.05118466,0.075540476,-0.11175972,0.031076875,0.28153598,0.1398506,0.07637666,0.14655977,0.19690877,5.0931396,3.6893547,-0.0008422043,0.011660486,0.020279244
-0.1598174,-0.26364908,0.009816059,0.0015094869,0.07455813,-1.0894667,-0.20883329,-0.14004794,-0.14522693,0.007942786,0.06711486,0.18790258,-0.0019036725,-0.37487495,0.1135372,0.6801113,0.17035684,-0.2722608,-6.203856,0.35359532,0.14027798,-0.015311831,0.08466742
0.000720143,-0.14067799,0.00859347,0.001734378,0.014399264,-0.9693306,-0.22064812,-0.028083935,0.15017658,0.02461902,0.046678063,0.05179554,-0.014246654,-0.5011802,0.11755528,0.07012562,-0.45102668,-0.6023317,-5.849392,-0.3850969,-0.29557627,-0.04520049,0.04959761
0.117584735,0.34639812,0.014906308,0.040458106,-0.13669309,0.08420133,0.023072232,-0.009805173,0.0879201,0.016929206,0.067936786,0.11142657,0.06610472,0.3561818,0.17022102,0.16199362,-0.14897488,-0.015122885,4.9216595,3.7246788,0.11392279,-0.024144258,0.075256474
0.19618684,-0.06437365,-0.14898078,-0.0034134062,0.18700752,0.09510443,0.0048136674,-0.09359073,-0.0637665,-0.41154402,0.07200689,-0.08844182,0.003816782,0.21675721,-0.26193678,-0.35168007,-0.42948017,0.13124017,-6.2967196,0.47719103,0.53341025,0.07890989,0.05518149
0.14648442,-0.30813995,0.010382904,-0.00051345496,-0.0055377274,-0.8072854,-0.11337114,0.14225014,0.006768016,0.111848734,0.10407948,0.093890555,-0.0059901946,0.31204253,0.13511729,0.39338714,0.2602647,0.34834173,-0.9674107,6.0062723,0.37247717,-0.05136002,0.043909617
-0.12776586,-0.19781022,0.017132979,-0.004056496,-0.13386987,0.053516645,0.01074349,-0.03616041,0.23510863,-0.19862135,0.043773565,-0.1373732,0.016500708,0.17682792,-0.30320328,-0.5689059,0.14546636,0.18812013,-5.2167034,-3.045386,-0.0011119512,-0.017774155,0.05919295
0.02419212,0.06291749,0.0037011388,0.0145289935,-0.05966145,0.04159925,0.011085738,-0.024233513,-0.10661494,0.04637774,0.042718023,-0.00595298,-0.11084931,-1.2780073,0.0977279,0.035594434,0.20099673,0.036322933,-5.2870274,-3.0515523,0.028841432,-0.08454525,0.016304376
-0.09399134,0.055799983,0.0067378907,-0.0017424126,-0.090025805,0.048954885,0.01260306,-0.03581305,-0.21866156,-0.14575665,0.03300022,-0.03850945,0.031467076,-0.38749912,-0.28426546,-0.44057623,-0.44697723,0.15004648,-5.0734367,-2.6827426,0.009063907,-0.014647938,0.07555566
-0.10542406,0.00083697325,0.009262914,0.010802868,0.011765615,0.07713345,0.020948797,-0.14524317,-0.17339441,0.018248022,0.04262351,0.13342804,0.029596612,-0.36128706,0.16124196,0.30823928,0.16841537,-0.3600638,-5.316288,-3.2821767,-0.640443,-0.0015680166,0.06097104
0.09818728,-0.06698753,-4.9260445e-05,-0.0020674695,-0.063423336,-0.4119493,-0.05124875,-0.40532374,-0.06514794,-0.081560284,-0.1750983,0.09006535,-0.006615015,-0.6420156,-0.18548448,0.09485499,0.042700306,-0.19462526,-5.019546,-2.5953546,-0.5659436,-0.041367967,0.04369007
-0.21279207,0.22272784,0.016352668,0.012586588,0.15002693,-0.8588367,-0.060832124,-0.5293188,-0.2254602,-0.17518115,0.064454414,-0.33608663,0.00055696396,-1.4760013,0.11850827,-0.1118463,-0.40407908,-0.6541291,-2.0662463,0.27232936,-0.30702952,-0.018634634,0.03563287
-0.0060091326,0.12009973,0.0071680546,-0.0017552631,-0.08594098,0.08231592,0.0065202857,0.25190255,-0.058992065,-0.026877774,-0.26694185,-0.07258778,0.067141086,0.30906403,0.14874856,0.22314115,0.48637795,0.47547686,-2.2405696,-4.53455,-0.39123553,0.012781769,0.015467212
0.124545306,-0.105314545,0.026239337,-0.0015536202,-0.027388012,0.120547265,0.023671012,-0.24942215,-0.06589215,0.085234925,0.13824792,-0.0030576072,-0.053489905,0.44452417,0.21662454,0.14686063,-0.11531009,-0.36825335,6.5178,0.81877077,0.047951385,0.007872723,0.075074606
-0.12867302,0.038711816,0.0054855268,-0.0033354259,-0.019505367,0.057562556,0.011658219,-0.022378143,-0.11157112,0.026555058,-0.13236351,0.1475855,-0.014614268,-0.6130611,-0.3247739,-0.23680083,0.058590785,-0.2635591,-5.0579214,-2.76376,0.39987546,0.007879494,0.09108707
0.13929054,-0.03493954,0.020542568,-0.0042046644,0.1539506,0.11394464,0.017468566,0.07296845,0.017922841,0.0072086607,0.10944265,0.19696595,-0.007529038,0.28823256,-0.4334238,0.15448838,-0.23069409,-0.3872708,6.4572625,0.7059955,0.14768443,-0.021302471,0.094204955
0.08229275,0.09066024,0.016067289,-0.009864128,-0.1111796,0.068413176,0.013549265,-0.030161474,0.11648997,0.041413426,0.05911459,-0.048426397,0.068834335,0.29637086,-0.36852166,-0.016166043,-0.16903408,-0.065723136,5.3704953,3.8098242,0.15960853,-0.018146511,0.07021687
0.13267504,-0.0053427843,-0.15464143,-0.0023822568,-0.08856579,0.14344764,0.01387913,0.53743225,-0.20839386,0.12171065,0.06677623,0.0143606225,-0.0619631,0.49974403,0.22360864,0.27179912,0.0046030404,0.27673584,-1.1964121,1.2719159,0.110281534,0.04944951,0.020449953
-0.00065775495,0.015895698,-0.0018385161,-0.0014193116,0.15731028,-0.7098045,-0.16422492,-0.28934813,0.08375332,0.013236601,0.06730462,-0.13963561,0.03383002,-0.59516555,0.040897645,-0.2760234,-0.25835398,-0.11790437,-2.5538247,-3.85065,0.18778968,-0.004607029,0.0068943165
-0.0347872,-0.23104843,0.016887443,-0.00501109,0.124763444,-0.8029969,-0.23581459,-0.1199928,0.25524315,0.019855201,-0.21174973,0.068238646,0.021112764,0.19415541,-0.2075815,0.27171773,-0.39900082,-0.6699683,-6.029104,-0.045220993,-0.033963274,-0.0658796,0.07263699
-0.11986101,-0.5108135,0.025125742,-0.00027162844,-0.1594581,0.12001398,0.01025428,0.42695284,-0.036960874,0.043084078,0.11346795,0.108563356,-0.0050712624,0.45749712,0.20955378,0.37625965,-0.10896944,0.3857824,-1.313133,1.0127839,-0.2368455,-0.04161444,0.006799836
-0.12667273,0.32488263,0.0040449467,0.029062983,0.19232288,0.07958431,0.014607591,-0.1758967,-0.09346952,0.034084715,-0.2981649,0.13481061,0.04945921,-0.8899433,-0.23503214,-0.03771683,0.08676414,-0.47511706,-2.4812663,-4.0344124,-0.38876933,-0.07233086,0.0054054772
0.107309654,-0.019621324,0.011639069,-0.002822144,-0.09806807,0.05915588,0.007551582,-0.049163897,-0.08766378,-0.17665976,0.029150534,-0.020212103,0.036109835,0.17875978,-0.30863386,-0.2899646,-0.21397959,0.0960461,-5.1452627,-3.0200727,0.1255325,-0.026624817,-0.023503443
0.0786861,-0.031969223,0.009825952,-0.0023140998,0.112176895,-0.59932023,-0.20949975,-0.40980944,0.27647537,-0.11426107,0.050389037,-0.22385447,-0.0037002095,-0.89482296,0.10366714,0.15066007,-0.20310943,-0.5803165,-2.5863423,-3.5584452,0.032021336,-0.0687284,0.041857034
0.15278089,0.4283904,0.006631309,0.014406794,-0.12475995,0.10678671,0.015724665,-0.41171628,-0.02163152,-0.0919966,-0.27444953,0.23618689,0.034758832,-1.902153,0.18495889,-0.24629553,-0.16150214,-0.12696184,-1.9082514,0.20212284,0.08092147,-0.029946769,0.071453705
0.065840915,0.10022542,0.0079599945,0.00033850956,-0.079715006,0.06255458,0.004529082,0.16869259,0.026623717,-0.15097453,0.032335877,-0.052448764,-0.0043561994,-0.34356466,0.106722206,0.047639597,0.40292925,0.28129396,-5.331546,-3.1938944,-0.077574566,-0.02107908,-0.023133248
0.091655694,-0.16183314,0.006764313,0.0035632006,0.014181321,0.07608558,0.018935278,-0.3101487,-0.05825776,0.02757933,-0.17934135,0.10503728,-0.011057867,-0.25322723,0.11936361,-0.38374203,0.0590579,-0.2057666,-5.0699296,-3.0266988,-0.16020519,-0.02204157,0.05310697
0.023205005,-0.048690885,-0.058738917,-0.0012811259,0.10694887,0.094031595,0.017620692,-0.46532056,0.25743282,-0.05785252,-0.40635368,0.17649338,-0.011393045,-1.3770077,0.1543019,-0.07729621,-0.26673967,-0.54740167,-6.0676475,0.38557366,0.4363516,0.0786814,0.08472082
0.019525573,0.07875279,0.02145621,0.0038143536,-0.09072985,0.09046448,0.008540515,0.24813545,-0.17503028,0.16037239,0.13161233,0.08354167,-0.0077137016,0.37316585,0.17481302,0.23824038,-0.23187041,0.290381,6.214127,0.8970731,0.024902772,-0.00024937058,0.025595982
-0.08625035,-0.14293355,0.014020072,-0.0036981683,-0.10028186,0.07587372,0.0058422587,0.18138248,-0.075019784,0.056082547,0.041372523,-0.08598982,0.019465078,0.28391653,-0.25688204,-0.2743691,-0.25944126,0.18676776,-2.3794746,-4.260665,-0.48103604,-0.043480452,-0.021771085
-0.014723988,0.28276214,0.0023450605,-0.001889731,-0.09542925,0.07605708,0.013540903,0.018500146,0.3542449,-0.11113493,0.08799701,-0.13146253,-0.00633043,-0.8084227,0.19533217,-0.044060897,-0.42881298,-0.0843392,-2.526913,-4.052869,-0.1775223,-0.0013459976,0.078001074
-0.006247068,0.026884664,0.020442044,0.0024110582,-0.048664913,0.06949896,0.006302132,-0.07810022,-0.15848897,0.02493227,0.0909565,-0.08660445,0.04179131,0.28137335,0.12962261,0.055445902,0.17324458,0.30478963,5.2783465,3.6695166,-0.60771996,-0.012218708,-0.004757032
0.1401323,0.077052265,0.008950011,-0.0014987162,0.105297886,0.09028087,0.017052392,-0.3738149,-0.10559073,-0.042333867,-0.2277747,0.25369108,-0.012804627,-1.4087721,0.1514278,-0.03303726,-0.17774288,-0.5900345,-6.0219946,0.09210294,0.41696212,-0.003579591,0.0819287
-0.08147831,0.017934827,-0.04492951,-0.0013418964,-0.033475343,-0.6194012,-0.055751342,0.21429014,0.2151867,-0.06253875,-0.20826226,0.1564716,-0.025422402,-0.82928973,0.1339597,0.005079464,-0.2166748,-0.43136576,-2.5895686,-3.697314,0.5506755,0.08167497,0.08344379
0.14297277,-0.04970025,0.019033268,-0.007943666,-0.09294337,-1.1323577,-0.048904233,-0.4193111,-0.03329488,-0.03915219,0.075659744,-0.17838469,0.035543583,0.48652506,-0.37747386,-0.07405585,-0.1805397,-0.17225976,-1.8482063,0.6342777,-0.5001284,-0.008150702,0.06803989
0.00015905057,0.20566265,0.006541219,-0.001065274,0.06407614,0.080452316,0.012128847,-0.36435196,0.38381907,-0.09547974,-0.28981516,0.11009175,0.006100391,-0.9753203,0.15526903,-0.25979018,-0.27394575,-0.40720594,-6.0048294,-0.20153035,0.2873608,0.012529474,0.084313825
-0.19457804,0.11922546,0.022294607,-0.002255281,-0.12449173,0.097739495,0.008514403,0.427713,-0.011376594,0.06349234,0.074737325,0.12864116,0.02419953,0.3482633,0.15355596,0.29728124,0.47932348,0.439781,5.919506,0.82000035,-0.03612468,-0.023771286,0.012900647
0.08958167,0.08557922,0.007305145,-0.0047608437,0.08218553,-0.56525975,-0.14131503,-0.23825869,-0.10300201,0.018638948,0.08097984,0.027288364,0.039158147,0.24917783,-0.23371105,0.14484762,0.21459624,-0.41368094,-5.249524,-3.0430977,-0.081747234,-0.028716186,0.034304485
-0.11590401,-0.12770838,0.014854525,-0.0032448987,0.111305386,0.10983402,0.024835251,-0.22550243,0.22825608,0.05287428,0.15234774,-0.08453877,0.044070147,0.34820497,0.18717897,0.17587014,0.36888307,-0.43027917,-2.3871121,-4.420573,0.27169663,-0.02311784,-0.0019778612
